Item Category,Item Name,Item Quality,StatTrak?,Souvenir?,Item Exterior,Lowest Listing Price ($),Steam Market Link 
Navaja Knife,Tiger Tooth,Covert Knife,True,False,Minimal Wear,$243.99,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Navaja%20Knife%20%7C%20Tiger%20Tooth%20%28Minimal%20Wear%29
Navaja Knife,Tiger Tooth,Covert Knife,False,False,Factory New,$144.24,https://steamcommunity.com/market/listings/730/%E2%98%85%20Navaja%20Knife%20%7C%20Tiger%20Tooth%20%28Factory%20New%29
Navaja Knife,Tiger Tooth,Covert Knife,False,False,Minimal Wear,$176.82,https://steamcommunity.com/market/listings/730/%E2%98%85%20Navaja%20Knife%20%7C%20Tiger%20Tooth%20%28Minimal%20Wear%29
Navaja Knife,Ultraviolet,Covert Knife,True,False,Factory New,No Recent Price,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Navaja%20Knife%20%7C%20Ultraviolet%20%28Factory%20New%29
Navaja Knife,Ultraviolet,Covert Knife,True,False,Minimal Wear,$199.01,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Navaja%20Knife%20%7C%20Ultraviolet%20%28Minimal%20Wear%29
Navaja Knife,Ultraviolet,Covert Knife,True,False,Field-Tested,$103.36,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Navaja%20Knife%20%7C%20Ultraviolet%20%28Field-Tested%29
Navaja Knife,Ultraviolet,Covert Knife,True,False,Well-Worn,No Recent Price,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Navaja%20Knife%20%7C%20Ultraviolet%20%28Well-Worn%29
Navaja Knife,Ultraviolet,Covert Knife,True,False,Battle-Scarred,$123.46,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Navaja%20Knife%20%7C%20Ultraviolet%20%28Battle-Scarred%29
Navaja Knife,Ultraviolet,Covert Knife,False,False,Factory New,$249.09,https://steamcommunity.com/market/listings/730/%E2%98%85%20Navaja%20Knife%20%7C%20Ultraviolet%20%28Factory%20New%29
Navaja Knife,Ultraviolet,Covert Knife,False,False,Minimal Wear,$106.16,https://steamcommunity.com/market/listings/730/%E2%98%85%20Navaja%20Knife%20%7C%20Ultraviolet%20%28Minimal%20Wear%29
Navaja Knife,Ultraviolet,Covert Knife,False,False,Field-Tested,$83.08,https://steamcommunity.com/market/listings/730/%E2%98%85%20Navaja%20Knife%20%7C%20Ultraviolet%20%28Field-Tested%29
Navaja Knife,Ultraviolet,Covert Knife,False,False,Well-Worn,$85.26,https://steamcommunity.com/market/listings/730/%E2%98%85%20Navaja%20Knife%20%7C%20Ultraviolet%20%28Well-Worn%29
Navaja Knife,Ultraviolet,Covert Knife,False,False,Battle-Scarred,$77.88,https://steamcommunity.com/market/listings/730/%E2%98%85%20Navaja%20Knife%20%7C%20Ultraviolet%20%28Battle-Scarred%29
Navaja Knife,Damascus Steel,Covert Knife,True,False,Factory New,$145.52,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Navaja%20Knife%20%7C%20Damascus%20Steel%20%28Factory%20New%29
Navaja Knife,Damascus Steel,Covert Knife,True,False,Minimal Wear,$123.45,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Navaja%20Knife%20%7C%20Damascus%20Steel%20%28Minimal%20Wear%29
Navaja Knife,Damascus Steel,Covert Knife,True,False,Field-Tested,$101.03,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Navaja%20Knife%20%7C%20Damascus%20Steel%20%28Field-Tested%29
Navaja Knife,Damascus Steel,Covert Knife,True,False,Well-Worn,$107.03,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Navaja%20Knife%20%7C%20Damascus%20Steel%20%28Well-Worn%29
Navaja Knife,Damascus Steel,Covert Knife,True,False,Battle-Scarred,No Recent Price,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Navaja%20Knife%20%7C%20Damascus%20Steel%20%28Battle-Scarred%29
Navaja Knife,Damascus Steel,Covert Knife,False,False,Factory New,$97.35,https://steamcommunity.com/market/listings/730/%E2%98%85%20Navaja%20Knife%20%7C%20Damascus%20Steel%20%28Factory%20New%29
Navaja Knife,Damascus Steel,Covert Knife,False,False,Minimal Wear,$90.59,https://steamcommunity.com/market/listings/730/%E2%98%85%20Navaja%20Knife%20%7C%20Damascus%20Steel%20%28Minimal%20Wear%29
Navaja Knife,Damascus Steel,Covert Knife,False,False,Field-Tested,$76.33,https://steamcommunity.com/market/listings/730/%E2%98%85%20Navaja%20Knife%20%7C%20Damascus%20Steel%20%28Field-Tested%29
Navaja Knife,Damascus Steel,Covert Knife,False,False,Well-Worn,$80.23,https://steamcommunity.com/market/listings/730/%E2%98%85%20Navaja%20Knife%20%7C%20Damascus%20Steel%20%28Well-Worn%29
Navaja Knife,Damascus Steel,Covert Knife,False,False,Battle-Scarred,$85.94,https://steamcommunity.com/market/listings/730/%E2%98%85%20Navaja%20Knife%20%7C%20Damascus%20Steel%20%28Battle-Scarred%29
Navaja Knife,Rust Coat,Covert Knife,True,False,Well-Worn,$102.01,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Navaja%20Knife%20%7C%20Rust%20Coat%20%28Well-Worn%29
Navaja Knife,Rust Coat,Covert Knife,True,False,Battle-Scarred,$87.00,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Navaja%20Knife%20%7C%20Rust%20Coat%20%28Battle-Scarred%29
Navaja Knife,Rust Coat,Covert Knife,False,False,Well-Worn,$84.04,https://steamcommunity.com/market/listings/730/%E2%98%85%20Navaja%20Knife%20%7C%20Rust%20Coat%20%28Well-Worn%29
Navaja Knife,Rust Coat,Covert Knife,False,False,Battle-Scarred,$74.61,https://steamcommunity.com/market/listings/730/%E2%98%85%20Navaja%20Knife%20%7C%20Rust%20Coat%20%28Battle-Scarred%29
Navaja Knife,Fade,Covert Knife,True,False,Factory New,$195.50,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Navaja%20Knife%20%7C%20Fade%20%28Factory%20New%29
Navaja Knife,Fade,Covert Knife,True,False,Minimal Wear,$210.00,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Navaja%20Knife%20%7C%20Fade%20%28Minimal%20Wear%29
Navaja Knife,Fade,Covert Knife,False,False,Factory New,$154.23,https://steamcommunity.com/market/listings/730/%E2%98%85%20Navaja%20Knife%20%7C%20Fade%20%28Factory%20New%29
Navaja Knife,Fade,Covert Knife,False,False,Minimal Wear,$174.08,https://steamcommunity.com/market/listings/730/%E2%98%85%20Navaja%20Knife%20%7C%20Fade%20%28Minimal%20Wear%29
Navaja Knife,Crimson Web,Covert Knife,True,False,Factory New,No Recent Price,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Navaja%20Knife%20%7C%20Crimson%20Web%20%28Factory%20New%29
Navaja Knife,Crimson Web,Covert Knife,True,False,Minimal Wear,$217.43,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Navaja%20Knife%20%7C%20Crimson%20Web%20%28Minimal%20Wear%29
Navaja Knife,Crimson Web,Covert Knife,True,False,Field-Tested,$127.00,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Navaja%20Knife%20%7C%20Crimson%20Web%20%28Field-Tested%29
Navaja Knife,Crimson Web,Covert Knife,True,False,Well-Worn,$123.46,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Navaja%20Knife%20%7C%20Crimson%20Web%20%28Well-Worn%29
Navaja Knife,Crimson Web,Covert Knife,True,False,Battle-Scarred,$172.89,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Navaja%20Knife%20%7C%20Crimson%20Web%20%28Battle-Scarred%29
Navaja Knife,Crimson Web,Covert Knife,False,False,Factory New,$501.71,https://steamcommunity.com/market/listings/730/%E2%98%85%20Navaja%20Knife%20%7C%20Crimson%20Web%20%28Factory%20New%29
Navaja Knife,Crimson Web,Covert Knife,False,False,Minimal Wear,$141.95,https://steamcommunity.com/market/listings/730/%E2%98%85%20Navaja%20Knife%20%7C%20Crimson%20Web%20%28Minimal%20Wear%29
Navaja Knife,Crimson Web,Covert Knife,False,False,Field-Tested,$111.51,https://steamcommunity.com/market/listings/730/%E2%98%85%20Navaja%20Knife%20%7C%20Crimson%20Web%20%28Field-Tested%29
Navaja Knife,Crimson Web,Covert Knife,False,False,Well-Worn,$111.55,https://steamcommunity.com/market/listings/730/%E2%98%85%20Navaja%20Knife%20%7C%20Crimson%20Web%20%28Well-Worn%29
Navaja Knife,Crimson Web,Covert Knife,False,False,Battle-Scarred,$95.77,https://steamcommunity.com/market/listings/730/%E2%98%85%20Navaja%20Knife%20%7C%20Crimson%20Web%20%28Battle-Scarred%29
Navaja Knife,Case Hardened,Covert Knife,True,False,Factory New,$405.86,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Navaja%20Knife%20%7C%20Case%20Hardened%20%28Factory%20New%29
Navaja Knife,Case Hardened,Covert Knife,True,False,Minimal Wear,$157.67,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Navaja%20Knife%20%7C%20Case%20Hardened%20%28Minimal%20Wear%29
Navaja Knife,Case Hardened,Covert Knife,True,False,Field-Tested,$143.03,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Navaja%20Knife%20%7C%20Case%20Hardened%20%28Field-Tested%29
Navaja Knife,Case Hardened,Covert Knife,True,False,Well-Worn,$127.84,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Navaja%20Knife%20%7C%20Case%20Hardened%20%28Well-Worn%29
Navaja Knife,Case Hardened,Covert Knife,True,False,Battle-Scarred,$136.78,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Navaja%20Knife%20%7C%20Case%20Hardened%20%28Battle-Scarred%29
Navaja Knife,Case Hardened,Covert Knife,False,False,Factory New,$167.67,https://steamcommunity.com/market/listings/730/%E2%98%85%20Navaja%20Knife%20%7C%20Case%20Hardened%20%28Factory%20New%29
Navaja Knife,Case Hardened,Covert Knife,False,False,Minimal Wear,$118.16,https://steamcommunity.com/market/listings/730/%E2%98%85%20Navaja%20Knife%20%7C%20Case%20Hardened%20%28Minimal%20Wear%29
Navaja Knife,Case Hardened,Covert Knife,False,False,Field-Tested,$109.97,https://steamcommunity.com/market/listings/730/%E2%98%85%20Navaja%20Knife%20%7C%20Case%20Hardened%20%28Field-Tested%29
Navaja Knife,Case Hardened,Covert Knife,False,False,Well-Worn,$99.59,https://steamcommunity.com/market/listings/730/%E2%98%85%20Navaja%20Knife%20%7C%20Case%20Hardened%20%28Well-Worn%29
Navaja Knife,Case Hardened,Covert Knife,False,False,Battle-Scarred,$100.31,https://steamcommunity.com/market/listings/730/%E2%98%85%20Navaja%20Knife%20%7C%20Case%20Hardened%20%28Battle-Scarred%29
Navaja Knife,Slaughter,Covert Knife,True,False,Factory New,$195.62,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Navaja%20Knife%20%7C%20Slaughter%20%28Factory%20New%29
Navaja Knife,Slaughter,Covert Knife,True,False,Minimal Wear,$140.58,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Navaja%20Knife%20%7C%20Slaughter%20%28Minimal%20Wear%29
Navaja Knife,Slaughter,Covert Knife,True,False,Field-Tested,$200.99,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Navaja%20Knife%20%7C%20Slaughter%20%28Field-Tested%29
Navaja Knife,Slaughter,Covert Knife,False,False,Factory New,$149.62,https://steamcommunity.com/market/listings/730/%E2%98%85%20Navaja%20Knife%20%7C%20Slaughter%20%28Factory%20New%29
Navaja Knife,Slaughter,Covert Knife,False,False,Minimal Wear,$125.62,https://steamcommunity.com/market/listings/730/%E2%98%85%20Navaja%20Knife%20%7C%20Slaughter%20%28Minimal%20Wear%29
Navaja Knife,Slaughter,Covert Knife,False,False,Field-Tested,$124.75,https://steamcommunity.com/market/listings/730/%E2%98%85%20Navaja%20Knife%20%7C%20Slaughter%20%28Field-Tested%29
Navaja Knife,Blue Steel,Covert Knife,True,False,Factory New,No Recent Price,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Navaja%20Knife%20%7C%20Blue%20Steel%20%28Factory%20New%29
Navaja Knife,Blue Steel,Covert Knife,True,False,Minimal Wear,$130.23,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Navaja%20Knife%20%7C%20Blue%20Steel%20%28Minimal%20Wear%29
Navaja Knife,Blue Steel,Covert Knife,True,False,Field-Tested,$123.31,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Navaja%20Knife%20%7C%20Blue%20Steel%20%28Field-Tested%29
Navaja Knife,Blue Steel,Covert Knife,True,False,Well-Worn,$140.25,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Navaja%20Knife%20%7C%20Blue%20Steel%20%28Well-Worn%29
Navaja Knife,Blue Steel,Covert Knife,True,False,Battle-Scarred,$106.50,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Navaja%20Knife%20%7C%20Blue%20Steel%20%28Battle-Scarred%29
Navaja Knife,Blue Steel,Covert Knife,False,False,Factory New,$146.01,https://steamcommunity.com/market/listings/730/%E2%98%85%20Navaja%20Knife%20%7C%20Blue%20Steel%20%28Factory%20New%29
Navaja Knife,Blue Steel,Covert Knife,False,False,Minimal Wear,$98.00,https://steamcommunity.com/market/listings/730/%E2%98%85%20Navaja%20Knife%20%7C%20Blue%20Steel%20%28Minimal%20Wear%29
Navaja Knife,Blue Steel,Covert Knife,False,False,Field-Tested,$79.09,https://steamcommunity.com/market/listings/730/%E2%98%85%20Navaja%20Knife%20%7C%20Blue%20Steel%20%28Field-Tested%29
Navaja Knife,Blue Steel,Covert Knife,False,False,Well-Worn,$81.66,https://steamcommunity.com/market/listings/730/%E2%98%85%20Navaja%20Knife%20%7C%20Blue%20Steel%20%28Well-Worn%29
Navaja Knife,Blue Steel,Covert Knife,False,False,Battle-Scarred,$80.40,https://steamcommunity.com/market/listings/730/%E2%98%85%20Navaja%20Knife%20%7C%20Blue%20Steel%20%28Battle-Scarred%29
Navaja Knife,Stained,Covert Knife,True,False,Factory New,$187.31,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Navaja%20Knife%20%7C%20Stained%20%28Factory%20New%29
Navaja Knife,Stained,Covert Knife,True,False,Minimal Wear,$93.29,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Navaja%20Knife%20%7C%20Stained%20%28Minimal%20Wear%29
Navaja Knife,Stained,Covert Knife,True,False,Field-Tested,$97.41,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Navaja%20Knife%20%7C%20Stained%20%28Field-Tested%29
Navaja Knife,Stained,Covert Knife,True,False,Well-Worn,$122.39,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Navaja%20Knife%20%7C%20Stained%20%28Well-Worn%29
Navaja Knife,Stained,Covert Knife,True,False,Battle-Scarred,$106.28,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Navaja%20Knife%20%7C%20Stained%20%28Battle-Scarred%29
Navaja Knife,Stained,Covert Knife,False,False,Factory New,$125.63,https://steamcommunity.com/market/listings/730/%E2%98%85%20Navaja%20Knife%20%7C%20Stained%20%28Factory%20New%29
Navaja Knife,Stained,Covert Knife,False,False,Minimal Wear,$83.10,https://steamcommunity.com/market/listings/730/%E2%98%85%20Navaja%20Knife%20%7C%20Stained%20%28Minimal%20Wear%29
Navaja Knife,Stained,Covert Knife,False,False,Field-Tested,$78.90,https://steamcommunity.com/market/listings/730/%E2%98%85%20Navaja%20Knife%20%7C%20Stained%20%28Field-Tested%29
Navaja Knife,Stained,Covert Knife,False,False,Well-Worn,$78.97,https://steamcommunity.com/market/listings/730/%E2%98%85%20Navaja%20Knife%20%7C%20Stained%20%28Well-Worn%29
Navaja Knife,Stained,Covert Knife,False,False,Battle-Scarred,$78.31,https://steamcommunity.com/market/listings/730/%E2%98%85%20Navaja%20Knife%20%7C%20Stained%20%28Battle-Scarred%29
Navaja Knife,Night Stripe,Covert Knife,True,False,Factory New,No Recent Price,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Navaja%20Knife%20%7C%20Night%20Stripe%20%28Factory%20New%29
Navaja Knife,Night Stripe,Covert Knife,True,False,Minimal Wear,$161.71,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Navaja%20Knife%20%7C%20Night%20Stripe%20%28Minimal%20Wear%29
Navaja Knife,Night Stripe,Covert Knife,True,False,Field-Tested,$78.36,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Navaja%20Knife%20%7C%20Night%20Stripe%20%28Field-Tested%29
Navaja Knife,Night Stripe,Covert Knife,True,False,Well-Worn,No Recent Price,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Navaja%20Knife%20%7C%20Night%20Stripe%20%28Well-Worn%29
Navaja Knife,Night Stripe,Covert Knife,True,False,Battle-Scarred,$106.92,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Navaja%20Knife%20%7C%20Night%20Stripe%20%28Battle-Scarred%29
Navaja Knife,Night Stripe,Covert Knife,False,False,Factory New,$148.13,https://steamcommunity.com/market/listings/730/%E2%98%85%20Navaja%20Knife%20%7C%20Night%20Stripe%20%28Factory%20New%29
Navaja Knife,Night Stripe,Covert Knife,False,False,Minimal Wear,$79.52,https://steamcommunity.com/market/listings/730/%E2%98%85%20Navaja%20Knife%20%7C%20Night%20Stripe%20%28Minimal%20Wear%29
Navaja Knife,Night Stripe,Covert Knife,False,False,Field-Tested,$76.04,https://steamcommunity.com/market/listings/730/%E2%98%85%20Navaja%20Knife%20%7C%20Night%20Stripe%20%28Field-Tested%29
Navaja Knife,Night Stripe,Covert Knife,False,False,Well-Worn,$76.79,https://steamcommunity.com/market/listings/730/%E2%98%85%20Navaja%20Knife%20%7C%20Night%20Stripe%20%28Well-Worn%29
Navaja Knife,Night Stripe,Covert Knife,False,False,Battle-Scarred,$72.45,https://steamcommunity.com/market/listings/730/%E2%98%85%20Navaja%20Knife%20%7C%20Night%20Stripe%20%28Battle-Scarred%29
Navaja Knife,Urban Masked,Covert Knife,True,False,Factory New,$195.52,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Navaja%20Knife%20%7C%20Urban%20Masked%20%28Factory%20New%29
Navaja Knife,Urban Masked,Covert Knife,True,False,Minimal Wear,$111.92,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Navaja%20Knife%20%7C%20Urban%20Masked%20%28Minimal%20Wear%29
Navaja Knife,Urban Masked,Covert Knife,True,False,Field-Tested,$88.80,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Navaja%20Knife%20%7C%20Urban%20Masked%20%28Field-Tested%29
Navaja Knife,Urban Masked,Covert Knife,True,False,Well-Worn,$80.76,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Navaja%20Knife%20%7C%20Urban%20Masked%20%28Well-Worn%29
Navaja Knife,Urban Masked,Covert Knife,True,False,Battle-Scarred,$83.91,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Navaja%20Knife%20%7C%20Urban%20Masked%20%28Battle-Scarred%29
Navaja Knife,Urban Masked,Covert Knife,False,False,Factory New,No Recent Price,https://steamcommunity.com/market/listings/730/%E2%98%85%20Navaja%20Knife%20%7C%20Urban%20Masked%20%28Factory%20New%29
Navaja Knife,Urban Masked,Covert Knife,False,False,Minimal Wear,$78.21,https://steamcommunity.com/market/listings/730/%E2%98%85%20Navaja%20Knife%20%7C%20Urban%20Masked%20%28Minimal%20Wear%29
Navaja Knife,Urban Masked,Covert Knife,False,False,Field-Tested,$73.55,https://steamcommunity.com/market/listings/730/%E2%98%85%20Navaja%20Knife%20%7C%20Urban%20Masked%20%28Field-Tested%29
Navaja Knife,Urban Masked,Covert Knife,False,False,Well-Worn,$75.86,https://steamcommunity.com/market/listings/730/%E2%98%85%20Navaja%20Knife%20%7C%20Urban%20Masked%20%28Well-Worn%29
Navaja Knife,Urban Masked,Covert Knife,False,False,Battle-Scarred,$73.07,https://steamcommunity.com/market/listings/730/%E2%98%85%20Navaja%20Knife%20%7C%20Urban%20Masked%20%28Battle-Scarred%29
Navaja Knife,Scorched,Covert Knife,True,False,Factory New,No Recent Price,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Navaja%20Knife%20%7C%20Scorched%20%28Factory%20New%29
Navaja Knife,Scorched,Covert Knife,True,False,Minimal Wear,$97.35,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Navaja%20Knife%20%7C%20Scorched%20%28Minimal%20Wear%29
Navaja Knife,Scorched,Covert Knife,True,False,Field-Tested,$85.35,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Navaja%20Knife%20%7C%20Scorched%20%28Field-Tested%29
Navaja Knife,Scorched,Covert Knife,True,False,Well-Worn,No Recent Price,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Navaja%20Knife%20%7C%20Scorched%20%28Well-Worn%29
Navaja Knife,Scorched,Covert Knife,True,False,Battle-Scarred,$79.06,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Navaja%20Knife%20%7C%20Scorched%20%28Battle-Scarred%29
Navaja Knife,Scorched,Covert Knife,False,False,Factory New,$161.71,https://steamcommunity.com/market/listings/730/%E2%98%85%20Navaja%20Knife%20%7C%20Scorched%20%28Factory%20New%29
Navaja Knife,Scorched,Covert Knife,False,False,Minimal Wear,$79.77,https://steamcommunity.com/market/listings/730/%E2%98%85%20Navaja%20Knife%20%7C%20Scorched%20%28Minimal%20Wear%29
Navaja Knife,Scorched,Covert Knife,False,False,Field-Tested,$72.74,https://steamcommunity.com/market/listings/730/%E2%98%85%20Navaja%20Knife%20%7C%20Scorched%20%28Field-Tested%29
Navaja Knife,Scorched,Covert Knife,False,False,Well-Worn,$90.77,https://steamcommunity.com/market/listings/730/%E2%98%85%20Navaja%20Knife%20%7C%20Scorched%20%28Well-Worn%29
Navaja Knife,Scorched,Covert Knife,False,False,Battle-Scarred,$73.42,https://steamcommunity.com/market/listings/730/%E2%98%85%20Navaja%20Knife%20%7C%20Scorched%20%28Battle-Scarred%29
Navaja Knife,Forest DDPAT,Covert Knife,True,False,Factory New,No Recent Price,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Navaja%20Knife%20%7C%20Forest%20DDPAT%20%28Factory%20New%29
Navaja Knife,Forest DDPAT,Covert Knife,True,False,Minimal Wear,$89.76,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Navaja%20Knife%20%7C%20Forest%20DDPAT%20%28Minimal%20Wear%29
Navaja Knife,Forest DDPAT,Covert Knife,True,False,Field-Tested,$81.59,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Navaja%20Knife%20%7C%20Forest%20DDPAT%20%28Field-Tested%29
Navaja Knife,Forest DDPAT,Covert Knife,True,False,Well-Worn,$149.27,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Navaja%20Knife%20%7C%20Forest%20DDPAT%20%28Well-Worn%29
Navaja Knife,Forest DDPAT,Covert Knife,True,False,Battle-Scarred,$95.19,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Navaja%20Knife%20%7C%20Forest%20DDPAT%20%28Battle-Scarred%29
Navaja Knife,Forest DDPAT,Covert Knife,False,False,Factory New,No Recent Price,https://steamcommunity.com/market/listings/730/%E2%98%85%20Navaja%20Knife%20%7C%20Forest%20DDPAT%20%28Factory%20New%29
Navaja Knife,Forest DDPAT,Covert Knife,False,False,Minimal Wear,$82.39,https://steamcommunity.com/market/listings/730/%E2%98%85%20Navaja%20Knife%20%7C%20Forest%20DDPAT%20%28Minimal%20Wear%29
Navaja Knife,Forest DDPAT,Covert Knife,False,False,Field-Tested,$73.43,https://steamcommunity.com/market/listings/730/%E2%98%85%20Navaja%20Knife%20%7C%20Forest%20DDPAT%20%28Field-Tested%29
Navaja Knife,Forest DDPAT,Covert Knife,False,False,Well-Worn,$80.50,https://steamcommunity.com/market/listings/730/%E2%98%85%20Navaja%20Knife%20%7C%20Forest%20DDPAT%20%28Well-Worn%29
Navaja Knife,Forest DDPAT,Covert Knife,False,False,Battle-Scarred,$71.60,https://steamcommunity.com/market/listings/730/%E2%98%85%20Navaja%20Knife%20%7C%20Forest%20DDPAT%20%28Battle-Scarred%29
Navaja Knife,Boreal Forest,Covert Knife,True,False,Factory New,No Recent Price,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Navaja%20Knife%20%7C%20Boreal%20Forest%20%28Factory%20New%29
Navaja Knife,Boreal Forest,Covert Knife,True,False,Minimal Wear,$103.22,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Navaja%20Knife%20%7C%20Boreal%20Forest%20%28Minimal%20Wear%29
Navaja Knife,Boreal Forest,Covert Knife,True,False,Field-Tested,$81.12,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Navaja%20Knife%20%7C%20Boreal%20Forest%20%28Field-Tested%29
Navaja Knife,Boreal Forest,Covert Knife,True,False,Well-Worn,No Recent Price,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Navaja%20Knife%20%7C%20Boreal%20Forest%20%28Well-Worn%29
Navaja Knife,Boreal Forest,Covert Knife,True,False,Battle-Scarred,$105.42,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Navaja%20Knife%20%7C%20Boreal%20Forest%20%28Battle-Scarred%29
Navaja Knife,Boreal Forest,Covert Knife,False,False,Factory New,No Recent Price,https://steamcommunity.com/market/listings/730/%E2%98%85%20Navaja%20Knife%20%7C%20Boreal%20Forest%20%28Factory%20New%29
Navaja Knife,Boreal Forest,Covert Knife,False,False,Minimal Wear,$84.41,https://steamcommunity.com/market/listings/730/%E2%98%85%20Navaja%20Knife%20%7C%20Boreal%20Forest%20%28Minimal%20Wear%29
Navaja Knife,Boreal Forest,Covert Knife,False,False,Field-Tested,$74.63,https://steamcommunity.com/market/listings/730/%E2%98%85%20Navaja%20Knife%20%7C%20Boreal%20Forest%20%28Field-Tested%29
Navaja Knife,Boreal Forest,Covert Knife,False,False,Well-Worn,$75.03,https://steamcommunity.com/market/listings/730/%E2%98%85%20Navaja%20Knife%20%7C%20Boreal%20Forest%20%28Well-Worn%29
